No,Date,Username,Tweet
647,2021-11-21T02:57:45.000Z,"Billy Doyle
@wcd07
·
Nov 21, 2021","I've been to Bali, next door island to Lombok and I honestly can't imagine wearing leathers there. I was wringing outside in shorts and a t shirt after 5 minutes! Humidity is unbelievable  "
648,2021-11-21T02:14:18.000Z,"Stefany Monica
@StefanyMonica3
·
Nov 21, 2021","1. Is there any outbreak/transmission/positive case? 
2. Is daily cases in Bali increasing because of this tournament?

If the answer for one of those 2 questions “Yes”, It worths further discussion. If No, then it could be an exaggeration & next we can let the tour be in peace."
649,2021-11-20T23:32:51.000Z,"Jago Promote
@JagoPromote48
·
Nov 21, 2021",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48FamilyFacts
650,2021-11-20T23:23:15.000Z,"TiBA
@Tibalism
·
Nov 21, 2021","Cool. We were talking about having a NFTBALI in the future so people can come to Bali for NFTs, vacation and culture. I would like to see you here!"
651,2021-11-21T02:14:18.000Z,"Stefany Monica
@StefanyMonica3
·
Nov 21, 2021","1. Is there any outbreak/transmission/positive case? 
2. Is daily cases in Bali increasing because of this tournament?

If the answer for one of those 2 questions “Yes”, It worths further discussion. If No, then it could be an exaggeration & next we can let the tour be in peace."
652,2021-11-20T23:32:51.000Z,"Jago Promote
@JagoPromote48
·
Nov 21, 2021",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48FamilyFacts
653,2021-11-20T23:23:15.000Z,"TiBA
@Tibalism
·
Nov 21, 2021","Cool. We were talking about having a NFTBALI in the future so people can come to Bali for NFTs, vacation and culture. I would like to see you here!"
654,2021-11-20T22:36:14.000Z,"trolled by the government
@FailsPrediction
·
Nov 21, 2021","Just a heads up, there is a lot of fake people going to Bali. Lots of bad gurus. Lots of lost people. Guatenteed Lots of young Australians are about to flood it and you'll come to see its no different than any other island."
655,2021-11-20T22:26:52.000Z,"Fonda Lee
@FondaJLee
·
Nov 21, 2021",At the stage in the pandemic where I spend hours on travel websites fantasizing about expensive international vacations. Safari in Tanzania. Trekking in Morocco. Cultural expeditions in Bali.
656,2021-11-20T21:41:38.000Z,"pingping
@pingpin02371451
·
Nov 21, 2021","Totes, because that’s what is happening in Europe . What I would like to know is is where ycan you go? No shopping, dinner, gym, kids sport etc. No travel - USA, Asia, NZ, Fuji, Bali, much of Europe or STH America etc. No QLD, NT, SA, Tas and no WA. Own goal really "
657,2021-11-20T20:48:32.000Z,"michapap
@michapap1
·
Nov 21, 2021","I Have asked 1000 years of vacation,so if i dont go NOBODY goes,And bali maybe is not there so i asked to go anywhere in the universe,just in case ..."
658,2021-11-20T18:31:53.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 21, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
659,2021-11-20T17:08:51.000Z,"Lady Amilia of Bebbanburg | Data Scientist
@lady_amilia
·
Nov 21, 2021","This is it. I am never alone and I love meeting new people . It just adds to the experience especially when they are locals. My beat solo was Bali, I fell in love with the whole island and it’s people honestly"
660,2021-11-20T16:08:14.000Z,"Victor C Salas
@nmagko
·
Nov 20, 2021","IIRC long time ago someone in a tech conference ask to Richard M. Stallman: do you know java? and Richard answered: Yeah, for sure. It's an island between Sumatra and Bali.
@RMSInterject"
661,2021-11-20T15:48:50.000Z,"Ryan Biddulph | Blogging From Paradise
@RyanBiddulph
·
Nov 20, 2021",I last visited in 2014 but love it there. #travel #bali
662,2021-11-20T15:39:13.000Z,"Thaddeus Arjuna. Aspiring Scribe, w/ tidy typos
@ThaddeusArjuna
·
Nov 20, 2021",Nusa Dua is very nice. We stayed there when we came here to vacation. Bali has over 4 million people living here. Almost all of them Hindus. (in the largest Muslim country in the world) This is a tourism hub. Although economically it is crippled right now.
663,2021-11-20T15:29:34.000Z,"Lorraine L. Hayden
@Ms_Raine
·
Nov 20, 2021", it’s something I have been considering since 2006. I have a homegirl who moved to Paris… another who moved to the Caribbean. Next year I’m going to Bali for a vacation to get a feel of the country. I would love to open a cute little bed/breakfast spa.
664,2021-11-20T14:57:33.000Z,"Tony Payne
@poddys
·
Nov 20, 2021",Looks fantastic. Uncrowded which is what I like and lovely fine sand. Ah Bali. I spend a few days there back in 1988 on my way hoem from NZ. Lovely beach near the hotel in Nusa Dua. Looks all built up now but then it was a small older style quiet hotel. Paradise!
665,2021-11-20T14:42:18.000Z,"itsjustadream
@fedlu1225
·
Nov 20, 2021",Has Bali already opened for tourist?
666,2021-11-20T14:29:23.000Z,"Fabo
@FlyyKidd_504
·
Nov 20, 2021",Next year I’m taking a trip to Bali and getting my second house . I’m manifesting that shit from right now!
667,2021-11-20T13:32:29.000Z,"tourdebali
@iambillionair13
·
Nov 20, 2021","One day i will make taxi tour in Bali with $PIT Payment ,will hold $pit until happen"
668,2021-11-20T11:36:56.000Z,"sal
@avvestars
·
Nov 20, 2021","everyone seems enjoying their pra new year vacation A, B, C went to the US, D went to Bali, E went to Bandung and now my parents are going to Bali to attend conference something "
669,2021-11-20T11:32:41.000Z,"Jeff
@singaporean95
·
Nov 20, 2021","Live in Bali for more than 20 years made me realised that it’s culture are one of the most heritage culture in the world.

So if you’re not know what’s the meaning behind the day in Bali, better shut up your mouth and don’t made a jokes about it! You can ask about it. #kuningan"
670,2021-11-20T11:07:56.000Z,"Loner.
@npshlzz
·
Nov 20, 2021",Thinking about taking a trip to bali by myself
671,2021-11-20T10:55:12.000Z,"Paket tour bali
@balitiratour
·
Nov 20, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
672,2021-11-20T10:44:04.000Z,"visasandvillas
@visasandvillas
·
Nov 20, 2021",hopefully youre going to drink cocktails with me in a bali beach club….get you pissed and give me some tips lol
673,2021-11-20T11:07:56.000Z,"Loner.
@npshlzz
·
Nov 20, 2021",Thinking about taking a trip to bali by myself
674,2021-11-20T10:55:12.000Z,"Paket tour bali
@balitiratour
·
Nov 20, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
675,2021-11-20T10:44:04.000Z,"visasandvillas
@visasandvillas
·
Nov 20, 2021",hopefully youre going to drink cocktails with me in a bali beach club….get you pissed and give me some tips lol
676,2021-11-20T10:24:02.000Z,"Jacob
@jacobw0rld1
·
Nov 20, 2021","@JacobUrda
 @BlueZillaVc
 @TheJMBC
 
Bali, never been to the eastern side of the globe . Would see the difference in culture, food etc"
677,2021-11-20T10:20:30.000Z,"Jord Hammond
@JordHammond
·
Nov 20, 2021","I’ve been working on this aerial collection from Bali for the best part of a year now… 

It’s been a journey, but I’ve never been more proud nor so invested in a collection of images I’ve created. 

So excited (sh*ts pants) to share it with you all next month "
678,2021-11-20T10:20:03.000Z,"thiqueen
@thiqueen1
·
Nov 20, 2021","Sharing season greeting 2022
 digital code + photo magnet=125k
Digital only 50k
Dp 50%
Dom.Bali/jkt
Exprees"
679,2021-11-20T09:44:13.000Z,"dubakim
@kum_fu
·
Nov 20, 2021",My vacation to Bali has been delayed to next year due to some economic fluctuations
680,2021-11-20T09:32:36.000Z,"R.F.N
@Cryptohuntd
·
Nov 20, 2021",let's come to the island of Bali.. with Baby BALI you will get privileges while on the island of BALI 
681,2021-11-20T08:24:41.000Z,"sofeaasim
@danisfea_
·
Nov 20, 2021",I might be going to bali for a conference next year n guess what  i just saw my dad planning our family trip to bali at the exact same date hshshs
682,2021-11-20T08:19:11.000Z,"黒尾
@kurooneko94
·
Nov 20, 2021",Hmm.. Bali? Maldives? Sipadan Island? Boracay? I don't know.. maybe places with forests?
683,2021-11-20T08:18:38.000Z,"innerdialogue
@innerdiabolical
·
Nov 20, 2021","Yeah mostly white privileged. Waaaaaa my life is so hard, don’t give me free health care! The fact you can do the dumbs thing you are doing are because of people who fought for true freedom. Can’t wait until international travel is back, they will flock to Bali. #FreedomRally"
684,2021-11-20T07:19:29.000Z,"Shelly
@NannaShelly528
·
Nov 20, 2021","I’ve got one booked to Broadbeach for May, saving for 3 weeks in Thailand in November and there is the possibility of a quick trip to Bali in March"
685,2021-11-20T02:08:12.000Z,"anindya wardhani
@naniiinnn
·
Nov 20, 2021","So, wait ya, gue akan spill trip ke bali. My first ever long trip in Pandemic time."
686,2021-11-20T02:04:47.000Z,"Thaddeus Arjuna. Aspiring Scribe, w/ tidy typos
@ThaddeusArjuna
·
Nov 20, 2021","We came here on vacation. I never dreamed I would live here. My wife is from central Java. We visited three Islands while visiting Indonesia. Lombok, (wonderful beauty but more primitive) Java, (extremely crowded.) And Bali. (also crowded, but a unique friendly society)  "
687,2021-11-20T00:55:35.000Z,"Jonco Dua
@joncodua
·
Nov 20, 2021",For a family it cost a fortune to get there to be ripped off even for a measly ice cream. A weekend on Rottnest can cost you a Bali Trip.
688,2021-11-20T00:21:45.000Z,"$Florencia
@Sofflorr
·
Nov 20, 2021",Now let those lawyers loose and go get lost at some beach in Bali for at least year 
689,2021-11-19T23:18:18.000Z,"Selena Fernandes
@SelenaFerFlower
·
Nov 20, 2021","keep not having sex, that way you'll pay for my next trip to bali"
690,2021-11-19T22:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 20, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
691,2021-11-19T22:11:36.000Z,"S Y D
@XquiSyd_
·
Nov 20, 2021",I’m gonna book a solo trip to Bali soon
692,2021-11-19T19:42:25.000Z,"Miranda Duncan (Wayan Roshni Rose)
@minderellasf
·
Nov 20, 2021","Excellent to see you guys covering this now. It’s a personal journey thing for me to follow in detail. And as otherwise mainly like, also NASA and other countries exist styled from global PR / communications past lives (healthcare mainly) and expat yogi life in Bali. On earth,"
693,2021-11-19T18:58:02.000Z,"dam thats crazy
@londynondachune
·
Nov 20, 2021","wow i wonder if you’d have those same feelings if it was the life of your son or daughter he had taken? like fuck it, you killed some people, here’s a trip to Bali as your reward "
694,2021-11-19T18:44:27.000Z,"kevgidminions
@kevgidminions
·
Nov 20, 2021","Race to Bali World Tour Final
(*) = sementara qualified

1. Minions 35850 *
6. Prayer 27020 *
10. Leoniel 23820
12. Daddies 23210
14. Fajri 22000
15. Gasbul 20040
25. Boyeja 14120

cmiiw "
695,2021-11-19T18:44:27.000Z,"kevgidminions
@kevgidminions
·
Nov 20, 2021","Race to Bali World Tour Final
(*) = sementara qualified

1. Minions 35850 *
6. Prayer 27020 *
10. Leoniel 23820
12. Daddies 23210
14. Fajri 22000
15. Gasbul 20040
25. Boyeja 14120

cmiiw "
696,2021-11-19T18:36:40.000Z,"Miranda Duncan (Wayan Roshni Rose)
@minderellasf
·
Nov 20, 2021","Thanks from expat yogi life in Bali, Indonesia. I’m following this especially closely as a Bay Area of California USA born person, so region native familiar with Silicon Valley’s Theranos trial culture,  and from past lives global healthcare PR / communications curiosity. "
697,2021-11-19T18:31:51.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 20, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
698,2021-11-19T18:29:12.000Z,"OCM #2369
@docs_temp
·
Nov 20, 2021","It took me years of hard work to realise my monkey nature and the place where I want to live in. The moment happened on nice island Bali where crowds of monkeys live among other species and feeling extremely relaxed doing their monkey stuff: chilling, fucking and eat bananas."
699,2021-11-19T18:21:19.000Z,"4shared.apt
@4shared76
·
Nov 20, 2021","Kute like a name in a bali beach !! This is will be awsome in solana ecosystem jaaa LFGoo!! 
@PrantoK35268787
 
@angela19x
 
@MohdUmair1112
 
@DimasBenjoz
 
@Sayurasin1
 
#Airdrop #Solana #SolanaAirdrops #SOL $SOL $KUSHI"
700,2021-11-19T17:28:02.000Z,"Cornish girl
@janetpascoedean
·
Nov 20, 2021",£4000 no house deposit and bali trip then#thechase
701,2021-11-19T16:51:20.000Z,"Silvia Wood
@silvia_wood
·
Nov 19, 2021",I think I am going to take my daughter to EU to have it done as soon as it’s approved. I told one of the mum’s at the school bus stop and she was horrified. She was also horrified when I said we all had anti rabies before a trip to Bali. Hello hello any brain there?
702,2021-11-19T16:45:02.000Z,"Bill Lucas
@billslongway
·
Nov 19, 2021","And for some really incredible photo collections, check out 
@Tibalism
 's Bali Kite Festival; 
@AshrafulArefin_
 's Colors From India; @NikpourJavid 's Afghanistan collection; and 
@SREERANJ
 's Stranger Things."
703,2021-11-19T16:29:28.000Z,"24K
@EkoPACOlolo
·
Nov 19, 2021","We did Singapore X Bali X HongKong in one trip…so dope, the flight to Singapore is brutal though"
704,2021-11-19T16:28:38.000Z,"48Family's Full News
@48FullNews
·
Nov 19, 2021",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48MemberFact
705,2021-11-19T15:26:50.000Z,"Robert Mag
@robertmagstudio
·
Nov 19, 2021",It was my brother-in-law’s wedding in Bali. They had a photo booth with costumes. Such hi jinx 
706,2021-11-19T15:17:19.000Z,"Diluted Pizza
@diluted_pizza
·
Nov 19, 2021","Culture is simply a shared way of doing something with passion. Sharing the same vision. Getting excited for the new art gallery in Bali together. Getting into our best shape of our life together. That's what I'm observing in #superlativesecretsociety.  

#WeLikeTheArt"
707,2021-11-19T14:14:24.000Z,"Yes I London’s Ugliest
@Caineos_5
·
Nov 19, 2021",I’m really not tryna do this trip next year to Bali one ups 
708,2021-11-19T14:11:42.000Z,"nanaaaaa
@gnarsy
·
Nov 19, 2021","Red notice movie brings me back to geography lesson:

Roma, Bali, Russia, London, Valencia, Argentina, Cairo, Sardinia, terakhir Musèe du Louvre di Paris.

I've travel round the world this noit "
709,2021-11-19T14:02:55.000Z,"Corey
@coreyfallsdown
·
Nov 19, 2021","Random, but I know a fantastic tour guide in Bali if you’re serious. He knows the island so well and basically planned our whole trip/activities for us"
710,2021-11-19T13:59:02.000Z,"Polly Pocket Ghost Rider
@brower__
·
Nov 19, 2021",I get one sip of wine in me and book a month trip to Bali with an Airbnb and flights. Who the actual hell do I think I am?!?!!!!!
711,2021-11-19T13:31:25.000Z,"Eddie Dance
@eddiedance91
·
Nov 19, 2021",Anybody have an information about when Bali will reopen for UK tourists? I literally can't find anything about their next step or what countries are going to be added to the list of who can travel there. (got a 2 week holiday booked from 14th Jan)  #Bali #Indonesia #travel
712,2021-11-19T12:26:53.000Z,"thiqueen
@thiqueen1
·
Nov 19, 2021","Batch 1
Sharing season greeting 2022
 digital code + photo magnet=125k
Dp 50%
Dom.Bali/jkt
Exprees"
713,2021-11-19T11:48:02.000Z,"Sujit Mishra
@SujitMishra72
·
Nov 19, 2021","1/3 Full moon day in the Odia month of Kartik is celebrated as Boita Bandana. This celebration is a marker of the state’s glorious maritime trade in the ancient times with island nations such as Java, Sumatra and Bali."
714,2021-11-19T11:38:35.000Z,"JEANICE ー BISOU.
@voiuptuously
·
Nov 19, 2021","ㅤOnly my mom was from Indonesia. My father was a Korean.
ㅤThat's sweet! Bali is a beautiful island indeed."
715,2021-11-19T10:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 19, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
716,2021-11-19T10:32:33.000Z,"Jago Promote
@JagoPromote48
·
Nov 19, 2021",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48FamilyFacts
717,2021-11-19T11:48:02.000Z,"Sujit Mishra
@SujitMishra72
·
Nov 19, 2021","1/3 Full moon day in the Odia month of Kartik is celebrated as Boita Bandana. This celebration is a marker of the state’s glorious maritime trade in the ancient times with island nations such as Java, Sumatra and Bali."
718,2021-11-19T11:38:35.000Z,"JEANICE ー BISOU.
@voiuptuously
·
Nov 19, 2021","ㅤOnly my mom was from Indonesia. My father was a Korean.
ㅤThat's sweet! Bali is a beautiful island indeed."
719,2021-11-19T10:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 19, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
720,2021-11-19T10:32:33.000Z,"Jago Promote
@JagoPromote48
·
Nov 19, 2021",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48FamilyFacts
721,2021-11-19T10:06:39.000Z,"Brona Mac Nally
@MacBrona
·
Nov 19, 2021","Let’s go and live in Bali …
We’ll sit on the beach and let the world keep turning as we sip cocktails 
I see no other answer "
722,2021-11-19T09:49:43.000Z,"Konrad Tempel
@konradtempel
·
Nov 19, 2021",How nice!  Brings back memories of my time in Bali a few years ago. stayed and worked from there a couple month.  wonderfull island. where are you located? Ubud?
723,2021-11-19T09:12:58.000Z,"Hannah Ajala
@hannah_ajala
·
Nov 19, 2021","I was in Cotonou, Benin last year 
And the year before that I was in Bali, Indonesia 

Travel will always be my biggest blessing"
724,2021-11-19T07:27:28.000Z,"Ari
@Ari37258114
·
Nov 19, 2021","Enjoy your match while your family got vacation,, welcome to Bali wish i can Watch your game"
725,2021-11-19T07:18:58.000Z,"Bali_chris
@Bali_chris
·
Nov 19, 2021", Hi. Guy with 2x Sinovac looking for a good booster. Willing to travel
726,2021-11-19T06:49:15.000Z,"Notorious DIRI
@Mahottie
·
Nov 19, 2021",they should contact ole girl for the Bali travel guide
727,2021-11-19T06:39:17.000Z,"Infrastructure for All
@Infrast43421265
·
Nov 19, 2021","Also cities in Indonesia are cleaner than the outskirts. Not far off Bali & Lombok , paints different picture, i know they have different economical situation & believes on each island , but you can simply see that diff, unless you only focus on the good side like a tourist."
728,2021-11-19T05:36:30.000Z,"Darren
@D_dHu__
·
Nov 19, 2021","Camera was out by about 2hrs, FF excuse was that it was Bali time, there was photo from an earlier time that I think had a TV showing in the background with the time which was also 2 hours out."
729,2021-11-19T05:02:12.000Z,"Prometric (,)
@prometric666
·
Nov 19, 2021","@shettyanish
 @KurienSusana
 @TheKroot
 

0xc2210329e161Ad75415c4EE65A35f1C061717e2A

Would like to go on a trip to Bali, after lockdown is over we definitely need some beach vibes!"
730,2021-11-19T04:44:09.000Z,"CaptainAK
@CaptainAK_NFT
·
Nov 19, 2021","I would love for us to finally enjoy a Bali trip soon 
@DasDinggo126
 @pe4chworld
 @willsen_
 these were my first friends in NFT and are now all IRL friends too! We are going to continue working hard and enjoy our celebratory trip soon 0xb10833dCEcf2549B836c7164aE67bd288918c10f"
731,2021-11-19T03:57:51.000Z,"Sastrawan Bali
@sastrawan_bali
·
Nov 19, 2021",See You back home Bali island of Love Sister
732,2021-11-19T03:57:01.000Z,"Bella Noches
@beautynbullshit
·
Nov 19, 2021","All that money on a wedding can go to a fire ass honeymoon trip overseas,  spending our money and basking in love somewhere in Bali."
733,2021-11-19T03:54:05.000Z,"B A R A•
@Reueus
·
Nov 19, 2021","Thank you sir,. Bali is one of the most beautiful tourist destinations in the world and there are also many traditional arts very beautiful. from Sabang to Merauke there are so many traditional Indonesian arts"
734,2021-11-19T03:49:43.000Z,"CaptainAK
@CaptainAK_NFT
·
Nov 19, 2021","I would love for us to finally enjoy a Bali trip soon 
@DasDinggo126
 @pe4chworld
 @willsen_
 these were my first friends in NFT and are now all IRL friends too! We are going to continue working hard and enjoy our celebratory trip soon 0xb10833dCEcf2549B836c7164aE67bd288918c10f"
735,2021-11-19T03:04:43.000Z,"ଅକାଳ କୁଷ୍ମାଣ୍ଡ (Yours sarcastically)
@akala_kushmanda
·
Nov 19, 2021","#BaliJatra
In the history of India, the people of Odisha had also contributed considerably. BaliJatra which literally means ""voyage to Bali"" (island near modern day Indonesia) commemorates rich maritime history of Odisha & trade link of Odia Sadhabas."
736,2021-11-19T02:35:36.000Z,"@malibucals
·
Nov 19, 2021",i'm in my way to prague  first holiday with my fiancé since our bali trip got cancelled two years ago oh my god
737,2021-11-19T01:31:21.000Z,"Ms. A.A.T. in Early Childhood Education.
@amberambuhambie
·
Nov 19, 2021","I just want 2 pounds of kind crab legs, a vacation to Bali, my hair braided to my knee caps, and a check for $16 trillion."
738,2021-11-19T01:12:18.000Z,"𝐢𝐧𝐝𝐫𝐚𝐤
@creamfie
·
Nov 19, 2021","Bali, beach, air travel, soccer, t-shirt, nike."
739,2021-11-18T23:35:10.000Z,"esco.
@NasKondu
·
Nov 19, 2021",Need another Bali trip
740,2021-11-18T23:28:19.000Z,"knuteriktv
@knuteriktv
·
Nov 19, 2021",Yo do i need to give you the yacht back this week or can I have it another? Thanks for the trip to Bali btw:)
741,2021-11-19T02:35:36.000Z,"@malibucals
·
Nov 19, 2021",i'm in my way to prague  first holiday with my fiancé since our bali trip got cancelled two years ago oh my god
742,2021-11-19T01:31:21.000Z,"Ms. A.A.T. in Early Childhood Education.
@amberambuhambie
·
Nov 19, 2021","I just want 2 pounds of kind crab legs, a vacation to Bali, my hair braided to my knee caps, and a check for $16 trillion."
743,2021-11-19T01:12:18.000Z,"𝐢𝐧𝐝𝐫𝐚𝐤
@creamfie
·
Nov 19, 2021","Bali, beach, air travel, soccer, t-shirt, nike."
744,2021-11-18T23:35:10.000Z,"esco.
@NasKondu
·
Nov 19, 2021",Need another Bali trip
745,2021-11-18T23:28:19.000Z,"knuteriktv
@knuteriktv
·
Nov 19, 2021",Yo do i need to give you the yacht back this week or can I have it another? Thanks for the trip to Bali btw:)
746,2021-11-18T22:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 19, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
747,2021-11-18T21:51:22.000Z,"ᴅᴜᴄᴋᴢᴢʏ • 𓅭
@DuckzzyOG
·
Nov 19, 2021",buy an ipad pro and have a nice vacation in Bali with my wife
748,2021-11-18T21:49:29.000Z,"Bali_chris
@Bali_chris
·
Nov 19, 2021",Time for an Istanbul vacation? Great city.
749,2021-11-18T20:01:19.000Z,"feral rat disgusting GROSS pig
@_aliciamay
·
Nov 19, 2021",the culture shock ive experienced in london is 1000000x greater than that ive experience in japan or bali. im not kidding.
750,2021-11-18T19:12:35.000Z,"∂αиιєℓρяιиcєѕѕ
@_nnbk_
·
Nov 19, 2021",I was excited on my 25th birthday as our plan for bali trip and i turn 25 on that day.
751,2021-11-18T18:54:48.000Z,"BlueRena
@BlueRena777
·
Nov 19, 2021","Traditional fire dancing in Bali is quite something, especially you get a chance to see near holy temple."
752,2021-11-18T18:31:46.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 19, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
753,2021-11-18T18:01:23.000Z,"*Pablo Martini*
@PabloHoggs
·
Nov 19, 2021","I just want to live my life without stress, travel anywhere I want and own a beach house in Bali. "
754,2021-11-18T16:48:05.000Z,"Amit Xcheck Malviya
@Raven_krishna
·
Nov 18, 2021","I think it’s not preferred, cause even in Shakti and grama devatha temples where Pasu Bali is involved it’s offered outside the temple premise."
755,2021-11-18T16:22:36.000Z,"Àgbà Akin
@Kynsofficial
·
Nov 18, 2021","Walahi if I pack my bag today and go on vacation to Bali or Santorini I deserve it. I have worked hard ,"
756,2021-11-18T15:44:53.000Z,"Jessica Toscano
@MsJToscano
·
Nov 18, 2021","Rather than say, “Must be nice to…” change your situation. You can take a week off from work to travel to Bali, you can find a new job if your current position isn’t your dream role, you can  jump out of a freakin’ plane. Just do it."
757,2021-11-18T14:53:37.000Z,"Bongie
@Btwaizer
·
Nov 18, 2021",Kana I lost all my Bali pics. Ke setse hela ka those I uploaded on social media. Lesson learnt. Next time I go on a vacation I’m gona airdrop Nono all my pics shem!
758,2021-11-18T14:49:58.000Z,"razedinalionsden
@Jezzrow22
·
Nov 18, 2021","Same with Bali, when entering any Buddhist or Hindu temple or home, no shoes, as you have walked on the ground where living creatures have died therefore tracking their sprits and souls with you"
759,2021-11-18T14:09:29.000Z,"Low Resolution Punks
·
Nov 18, 2021","hold up, you got a superlative? dope! i hope you win the trip to bali and come see me!"
760,2021-11-18T14:06:04.000Z,"; Jean || racun shopee
@ziginbrrix
·
Nov 18, 2021","@JAYBUMAOM
  I suggest you to go to Bali beach in Indonesia. And I can be your baby shark(人*´∀｀)｡*ﾟ+"
761,2021-11-18T13:38:24.000Z,"Muse
@accordngtoerica
·
Nov 18, 2021","My birthday is in January. I want a MacBook Pro, a Canon G7x Mark ll,
and some AirPod pros, and a 7 day trip to Bali. Y’all got me?"
762,2021-11-18T13:09:32.000Z,"Grocery List
@grocerylist__
·
Nov 18, 2021",Yo!! Indonesian peeps! I wish i could visit Bali soon! 
763,2021-11-18T13:02:52.000Z,"abi
@babystarqueer
·
Nov 18, 2021",cause ik idols loves bali vacation
764,2021-11-18T13:00:58.000Z,"magetto sharleen
@magettosharleen
·
Nov 18, 2021",Travel to Bali or Maldives to think with a clear head what I will do with the money
765,2021-11-18T12:41:43.000Z,"RajagnaruK
@xbaagus
·
Nov 18, 2021","Bali
Pantai 
Road trip
Basket
T-shirt
Nike"
766,2021-11-18T12:33:28.000Z,"Nozipho Tshabalala
@TheRealNozi
·
Nov 18, 2021","I was feeling pretty tender the entire time, I had just done an op on both my eyes but I was determined to keep my promise to #celebrate my birthday in Bali. 

#birthdaytrip #holiday #Bali #travel #tbt"
767,2021-11-18T13:02:52.000Z,"abi
@babystarqueer
·
Nov 18, 2021",cause ik idols loves bali vacation
768,2021-11-18T13:00:58.000Z,"magetto sharleen
@magettosharleen
·
Nov 18, 2021",Travel to Bali or Maldives to think with a clear head what I will do with the money
769,2021-11-18T12:41:43.000Z,"RajagnaruK
@xbaagus
·
Nov 18, 2021","Bali
Pantai 
Road trip
Basket
T-shirt
Nike"
770,2021-11-18T12:33:28.000Z,"Nozipho Tshabalala
@TheRealNozi
·
Nov 18, 2021","I was feeling pretty tender the entire time, I had just done an op on both my eyes but I was determined to keep my promise to #celebrate my birthday in Bali. 

#birthdaytrip #holiday #Bali #travel #tbt"
771,2021-11-18T12:15:13.000Z,"Pras
@mdpsetyo
·
Nov 18, 2021","It's okay, Axelsen! Good luck for Indonesia Open and World Tour Finals Bali! "
772,2021-11-18T12:12:00.000Z,"Gabs (thisisnotgabs.eth)
@thisisnotgabs
·
Nov 18, 2021","Manifesting that at some point next year I’m going to be fucking off to Bali for a month, sunbathing on a beach and creating art that I want to create"
773,2021-11-18T09:59:07.000Z,"Loreng
@lorengprojekt
·
Nov 18, 2021","Buy Loreng NFT, Roadmap 2024 trip to Bali "
774,2021-11-18T09:55:11.000Z,"Paket tour bali
@balitiratour
·
Nov 18, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
775,2021-11-18T09:20:02.000Z,"Expert Thug Churnalist @CroodBong@aus.social
@CroodBong
·
Nov 18, 2021",The trajectory from Immigration minister to Treasurer completely had no reflection on his ambitions at all. I mean the last PM was selling hoola hoops on a Beach in Bali when he saw the gaping hole needing filling.
776,2021-11-18T09:16:17.000Z,"cloudy_
@splitting_cloud
·
Nov 18, 2021","Part 1 (Basic)
- Bali
- Gunung
- Road Trip 
- Sepak bola
- T-Shirt
- Adidas

Part 2. (Intermediate)
Drink:
- Cofee
- Beer
- Red Wine
Food:
- Japanese 
- French Fries
- Medium Rare
Bag:
- Backpack
- Canvas
Shoe:
- Sneaker
- Pantofel"
777,2021-11-18T08:51:44.000Z,"mas2 biasa
@namaygunik
·
Nov 18, 2021","Part 1 : Bali, Pantai, Road Trip, Sepakbola, T shirt, Nike
Part 2 : coffee, -,-, japanese, french fries, well done, backpack, both, sneaker, flat shoes
Part 3 : analog, leather, cat, apartment, both, jacuzzi hot tub, matic, convertible"
